憨憨直播,#genre#
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8#http://39.134.19.8/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225802/1.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8#http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293903.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8#http://117.148.179.141/PLTV/88888888/224/3221231967/index.m3u8#http://117.148.179.162/PLTV/88888888/224/3221231520/index.m3u8 
吉林卫视,http://39.134.65.177/PLTV/88888888/224/3221225872/1.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8#http://117.148.179.164/PLTV/88888888/224/3221231472/index.m3u8
厦门卫视,http://117.148.179.134/PLTV/88888888/224/3221229184/index.m3u8
青海卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8#http://117.148.179.151/PLTV/88888888/224/3221231435/index.m3u8
西藏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8#http://117.148.179.162/PLTV/88888888/224/3221231558/index.m3u8
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8#http://117.148.179.183/PLTV/88888888/224/3221231451/index.m3u8
甘肃卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8#http://117.148.179.158/PLTV/88888888/224/3221231393/index.m3u8
内蒙古卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8#http://117.148.179.151/PLTV/88888888/224/3221231478/index.m3u8
宁夏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8#http://117.148.179.160/PLTV/88888888/224/3221231441/index.m3u8
南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8
山西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8#http://117.148.179.169/PLTV/88888888/224/3221231444/index.m3u8
陕西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8#http://117.148.179.156/PLTV/88888888/224/3221231408/index.m3u8
兵团卫视,http://117.148.179.162/PLTV/88888888/224/3221231469/index.m3u8
三沙卫视,http://pull2.ssws.tv/live/SswsTV20210803.m3u8
延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8

国际频道,#genre#
凤凰资讯,http://117.169.119.199:8080/live/fhzixun/index.m3u8$全国
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8$全国
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8$全国
凤凰中文,http://117.169.119.199:8080/live/fhchinese/index.m3u8$全国
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8$全国
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8$全国
凤凰香港,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
CNC中文,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
CNC英文,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
翡翠台,https://pull-hls-l1.ixigua.com/live/cb6ea4c809a750d3dcf4b9664f71fdef/playlist.m3u8$全国
翡翠台,http://gg.gg/JadeSD$全国
翡翠台,http://gg.gg/JadeHD$全国
TVB明珠,https://pull-hls-l1.ixigua.com/live/294acc7340777dadac9ff7edfbe324c5/1653455714.ts?wsApp=HLS&wsMonitor=0
无限新闻台,https://pull-hls-l1.ixigua.com/live/8fed88823de3701897fd6892cafd1797/1653455727.ts?wsApp=HLS&wsMonitor=0
NOW新闻,https://pull-hls-l1.ixigua.com/live/6b0bb3c9f90f7fa37bf22eeff7760697/1653455711.ts?wsApp=HLS&wsMonitor=0
澳门卫视,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8$全国
澳门卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8$全国
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8$全国
澳门莲花,http://nettvpro.live/hls/lotustv.php$全国
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8$全国
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8$全国
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8

体育频道,#genre#
PP体育,http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8
五星体育,http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8$全国
五星体育,http://140.207.241.2:8080/live/program/live/ssty/4000000/mnf.m3u8$全国
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
咪咕视频,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8$全国
咪咕视频,http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8$全国
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225622/index.m3u8$全国
CCTV5,http://iptv.tvfix.org/hls/cctv5hd.m3u8$全国
CCTV5,http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8$全国
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8$全国
CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8$全国
CCTV5,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8$全国
CCTV5,http://39.135.32.24:6610/000000001000/1000000001000004794/index.m3u8？i$全国
CCTV5,http://httplive.slave.bfgd.com.cn:14311/playurl？playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000064$全国
CCTV5,mitv://ns2.hellotvvod.com:9906/f07ab39fdf354c7cb4a34fbaaa3659c7$全国
CCTV5+,mitv://ns2.hellotvvod.com:9906/7a3a7027352546228475d2691cce06d8$全国
CCTV5+,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8$全国
CCTV5+,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8$全国
CCTV5+,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8$全国
CCTV5+,http://httplive.slave.bfgd.com.cn:14311/playurl？playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000246$全国
CCTV5+,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8$全国
CCTV5+,http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8$全国
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8$全国
游戏风云,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8$全国
冬奥纪实,http://117.148.179.157/PLTV/88888888/224/3221233044/index.m3u8$全国
冬奥纪实,http://117.148.179.157/PLTV/88888888/224/3221233356/index.m3u8$全国
冬奥纪实4K,http://117.148.179.157/PLTV/88888888/224/3221233353/index.m3u8$全国
冬奥纪实4K,http://117.148.179.157/PLTV/88888888/224/3221233419/index.m3u8$全国
冬奥纪实4K,http://117.148.179.157/PLTV/88888888/224/3221233401/index.m3u8$全国
冬奥纪实4K,http://117.148.179.157/PLTV/88888888/224/3221233448/index.m3u8$全国
冬奥纪实8K,http://117.148.179.157/PLTV/88888888/224/3221233395/index.m3u8$全国
冬奥纪实8K,http://117.148.179.157/PLTV/88888888/224/3221233142/index.m3u8$全国
风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8$全国
魅力足球,mitv://ns2.hellotvvod.com:9906/1d8773c524fa4ff0a210dd82b5442327$全国
央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8
四海钓鱼,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8
劲爆体育,http://111.26.225.22/PLTV/2/224/3221225658/index.m3u8$全国
劲爆体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jbtyhd/2300000/mnf.m3u8$全国
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
新视觉HD,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
风尚运动,http://211.94.219.178:18080/PLTV/68/224/3221226429/index.m3u8




NewTV,#genre#
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8


斗鱼轮播,#genre#
【RM-点播】点播！模式-24H欢乐不断,http://zzy789.xyz/douyu1.php?id=131977
【RM-轮播】轮播！模式-24H欢乐不断,http://zzy789.xyz/douyu1.php?id=7298973
【特辑】精彩大片,欢迎品鉴,http://zzy789.xyz/douyu1.php?id=3637778
✨周星驰✨星爷华语经典电影神乐,http://zzy789.xyz/douyu1.php?id=122402
✨神乐✨华语经典电影沈腾周星驰,http://zzy789.xyz/douyu1.php?id=85894
【动漫】超燃怀旧经典,http://zzy789.xyz/douyu1.php?id=1174353
✨动漫✨热血木叶忍者草帽路飞青春,http://zzy789.xyz/douyu1.php?id=206858
【超级赛亚人】悟吉塔,http://zzy789.xyz/douyu1.php?id=7190773
【Hunter】动漫热血老贼冒险,http://zzy789.xyz/douyu1.php?id=6610883
草帽丶海贼团的直播间,http://zzy789.xyz/douyu1.php?id=997925
欢欢喜喜,万事如意,http://zzy789.xyz/douyu1.php?id=7528160
♥卡面来打♥,http://zzy789.xyz/douyu1.php?id=1218414
【天使点播】动漫直播间,http://zzy789.xyz/douyu1.php?id=1487654
海绵与大星直播间,http://zzy789.xyz/douyu1.php?id=2250349
【柯南】外表看似小孩,智慧却过于常人,http://zzy789.xyz/douyu1.php?id=6484910
【追忆】国语超清动画电影,http://zzy789.xyz/douyu1.php?id=6449849
美味！蟹黄堡,http://zzy789.xyz/douyu1.php?id=8762358
星矢-燃烧吧我的小宇宙,http://zzy789.xyz/douyu1.php?id=8458270
万年如一柯播南,http://zzy789.xyz/douyu1.php?id=1783144
【童年往事】仨房间画面同步显示点播,http://zzy789.xyz/douyu1.php?id=7256376
小当家、小埋陪伴大家,http://zzy789.xyz/douyu1.php?id=8231658
一生无悔入夏目,http://zzy789.xyz/douyu1.php?id=10210568
少女与半妖,http://zzy789.xyz/douyu1.php?id=7422897
【星星动画】童年热血搞笑爱情,http://zzy789.xyz/douyu1.php?id=4369939
【三笠】根本不存在解不开的迷！,http://zzy789.xyz/douyu1.php?id=7050342
【动漫】24小时不间断动漫专场,http://zzy789.xyz/douyu1.php?id=7493575
【猫和老鼠】相亲相爱的一家人,http://zzy789.xyz/douyu1.php?id=7888428
【动画电影】童年回忆,http://zzy789.xyz/douyu1.php?id=10395973
【拳叔】那些经典的动漫,http://zzy789.xyz/douyu1.php?id=9484105
【樱木花道灌篮】PP动漫精彩解说,http://zzy789.xyz/douyu1.php?id=9837291
【神剧】经典神剧,http://zzy789.xyz/douyu1.php?id=3700024
【贝爷MAX厅】科幻动作经典喜剧,http://zzy789.xyz/douyu1.php?id=4332
【贝爷影厅】经典科幻动作灾难巨兽,http://zzy789.xyz/douyu1.php?id=252802
【女神金】60帧极致蓝光刀刀陪看,http://zzy789.xyz/douyu1.php?id=747764
【西游】由爱故生怨,怨恨交缠,那又何苦,http://zzy789.xyz/douyu1.php?id=9518204
狄仁杰:想听听我的故事吗,http://zzy789.xyz/douyu1.php?id=674441
【牛叔】N分钟带你看完大片,http://zzy789.xyz/douyu1.php?id=2758565
【科幻Fans】精彩科幻影视,解说连连看,http://zzy789.xyz/douyu1.php?id=3508304
最新奇幻电影解说-宇宙无敌韩三金,http://zzy789.xyz/douyu1.php?id=3194372
【女团】精选韩国现场饭拍MV,http://zzy789.xyz/douyu1.php?id=231464


哔哩哔哩,#genre#
哆啦A梦新番24小时连播蓝胖子24小时播放,http://zzy789.xyz/bili.php?id=482946
【哆啦A梦】旧版全集,http://zzy789.xyz/bili.php?id=1717236
【海绵宝宝】文明观看 素质弹幕,http://zzy789.xyz/bili.php?id=61834
【海绵宝宝】24H在线连播,一起看更精彩,http://zzy789.xyz/bili.php?id=6264785
一起看宝可梦吧,http://zzy789.xyz/bili.php?id=22926479
24小时动漫番剧直播间,http://zzy789.xyz/bili.php?id=279430
经典动漫（推理、童年、灵异）,http://zzy789.xyz/bili.php?id=4089143
猫和老鼠大电影（24循环播放）,http://zzy789.xyz/bili.php?id=22905626
猫和老鼠,http://zzy789.xyz/bili.php?id=1024814
樱桃小丸子蜡笔小新蓝光特别版,http://zzy789.xyz/bili.php?id=21614203
樱桃小丸子国语台配,http://zzy789.xyz/bili.php?id=11765640
中华小当家中华一番FHD-233,http://zzy789.xyz/bili.php?id=655291
开心汉堡店怪诞小镇24h轮播,http://zzy789.xyz/bili.php?id=2308015
【蜡笔小新】国语高清,24小时直播哦！,http://zzy789.xyz/bili.php?id=10375360
【蜡笔小新】绝版画质,http://zzy789.xyz/bili.php?id=21570935
美少女战士圣斗士猫眼北斗神拳犬夜叉,http://zzy789.xyz/bili.php?id=21887474
铁齿铜牙纪晓岚o,http://zzy789.xyz/bili.php?id=6694373
铁齿铜牙纪晓岚,http://zzy789.xyz/bili.php?id=23989703
【大秦帝国】超清 24小时轮播 大秦万年,http://zzy789.xyz/bili.php?id=11259274
【林正英】,http://zzy789.xyz/bili.php?id=70155
开端版【龙门镖局】,http://zzy789.xyz/bili.php?id=81789
【周星驰】,http://zzy789.xyz/bili.php?id=47917
【神断狄仁杰】,http://zzy789.xyz/bili.php?id=22621344
神碳狄仁杰,http://zzy789.xyz/bili.php?id=23220264
大宋提刑官,http://zzy789.xyz/bili.php?id=21546991
雍正王朝九子夺嫡,http://zzy789.xyz/bili.php?id=21205932
LexBurner,http://zzy789.xyz/bili.php?id=11365
-猫大人-,http://zzy789.xyz/bili.php?id=723

虎牙轮播,#genre#
RM 刘在石李光洙跑男,http://61.241.131.18/tx.rtmp.huya.com/1250011-1250011-5368756364640256-2777071322-10057-A-0-1.m3u8
搞笑的一家人,http://61.241.131.18/tx.rtmp.huya.com/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.m3u8
网球王子·费德勒看了想打人	,http://61.241.131.18/tx.rtmp.huya.com/1423782044-1423782044-6115097315612033024-2847687544-10057-A-0-1.m3u8
蜡笔小新·逗比少年欢乐多,http://61.241.131.18/tx.rtmp.huya.com/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1.m3u8
【猫和老鼠】汤姆和杰瑞的故事,http://61.241.131.18/tx.rtmp.huya.com/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
【中华小当家】看的我口水直流～,http://61.241.131.18/tx.rtmp.huya.com/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1.m3u8
冲啊！四驱兄弟 嘴控大战	,http://61.241.131.18/tx.rtmp.huya.com/1423782104-1423782104-6115097573310070784-2847687664-10057-A-0-1.m3u8
成龍历险记·社会我阿福乌鸦坐飞机	,http://61.241.131.18/tx.rtmp.huya.com/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.m3u8
博人传最新135集重磅消息！大佬画师登场？,http://61.241.131.18/tx.rtmp.huya.com/1199525077688-1199525077688-5279382836854390784-2399050278832-10057-A-0-1.m3u8
奥特曼中那些你不知道的秘密！,http://61.241.131.18/tx.rtmp.huya.com/1099531752759-1099531752759-86436143817555968-2199063628974-10057-A-0-1.m3u8
路飞带领大家向顶上前进,http://61.241.131.18/tx.rtmp.huya.com/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.m3u8
新七龙珠,武林大会,http://61.241.131.18/tx.rtmp.huya.com/1199588542242-1199588542242-5551961020739616768-2399177207940-10057-A-0-1.m3u8
海贼王我抢了尾田的笔:从奥哈拉屠魔令到空白的一百年,http://61.241.131.18/tx.rtmp.huya.com/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1.m3u8
【速看死神04】白哉登场！露琪亚被捕！——死神代理篇04,http://61.241.131.18/tx.rtmp.huya.com/1199512574006-1199512574006-5225679931584806912-2399025271468-10057-A-0-1.m3u8
【死神】一护难以扭转局势！传说的零番队现身！04,http://61.241.131.18/tx.rtmp.huya.com/1199516152253-1199516152253-5241048385426817024-2399032427962-10057-A-0-1.m3u8

广播频道,#genre#
CCTV1音频,http://cctv.v.live.qingcdn.com/live/cctv1_1/index.m3u8?adapt=0&BR=audio
CCTV2音频,http://cctv.v.myalicdn.com/live/cctv2_1audio.m3u8?adapt=0&BR=audio
CCTV3音频,http://cctv.v.myalicdn.com/live/cctv3_1audio.m3u8?adapt=0&BR=audio
CCTV4音频,http://cctv.v.myalicdn.com/live/cctv4_1audio.m3u8?adapt=0&BR=audio
CCTV4美洲音频,http://cctv.v.myalicdn.com/live/cctvamerica_1audio.m3u8?adapt=0&BR=audio
CCTV5音频,http://cctv5.v.myalicdn.com/live/cctv5_1audio.m3u8?adapt=0&BR=audio
CCTV6音频,http://cctv5.v.myalicdn.com/live/cctv6_1audio.m3u8?adapt=0&BR=audio
CCTV7音频,http://cctv5.v.myalicdn.com/live/cctv7_1audio.m3u8?adapt=0&BR=audio
CCTV8音频,http://cctv5.v.myalicdn.com/live/cctv8_1audio.m3u8?adapt=0&BR=audio
CCTV9音频,http://cctv5.v.myalicdn.com/live/cctv9_1audio.m3u8?adapt=0&BR=audio
CCTV10音频,http://cctv5.v.myalicdn.com/live/cctv10_1audio.m3u8?adapt=0&BR=audio
CCTV11音频,http://cctv.v.myalicdn.com/live/cctv11_1audio.m3u8?adapt=0&BR=audio
CCTV12音频,http://cctv.v.myalicdn.com/live/cctv12_1audio.m3u8?adapt=0&BR=audio
CCTV13音频,http://cctv.v.myalicdn.com/live/cctv13_1audio.m3u8?adapt=0&BR=audio
CCTV14音频,http://cctv.v.myalicdn.com/live/cctv14_1audio.m3u8?adapt=0&BR=audio
CCTV15音频,http://cctv.v.myalicdn.com/live/cctv15_1audio.m3u8?adapt=0&BR=audio
CCTV16音频,http://cctv.v.myalicdn.com/live/cctv16_1audio.m3u8?adapt=0&BR=audio
CCTV17音频,http://cctv.v.myalicdn.com/live/cctv17_1audio.m3u8?adapt=0&BR=audio
中国之声(正机位),http://tlivectfree-cdn.ysp.cctv.cn/ysp/2008784203.m3u8
中国之声(主持人机位),http://tlivectfree-cdn.ysp.cctv.cn/ysp/2009775903.m3u8
中国之声(嘉宾机位),http://tlivectfree-cdn.ysp.cctv.cn/ysp/2010589803.m3u8
中国之声(音频),http://tlivectfree-cdn.ysp.cctv.cn/ysp/2008786103.m3u8$静止图像
中国之声(音频),http://ngcdn001.cnr.cn/live/zgzs/index.m3u8$黑屏
经济之声,http://ngcdn002.cnr.cn/live/jjzs/index.m3u8
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
经典音乐广播,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
台海之声,http://ngcdn005.cnr.cn/live/zhzs/index.m3u8
神州之声,http://ngcdn006.cnr.cn/live/szzs/index.m3u8
大湾区之声(直播间),http://tlivectfree-cdn.ysp.cctv.cn/ysp/2013133003.m3u8
大湾区之声(音频),http://ngcdn007.cnr.cn/live/hxzs/index.m3u8
民族之声,http://ngcdn009.cnr.cn/live/mzzs/index.m3u8
文艺之声,http://ngcdn010.cnr.cn/live/wyzs/index.m3u8
老年之声,http://ngcdn011.cnr.cn/live/lnzs/index.m3u8
藏语广播,http://ngcdn012.cnr.cn/live/zygb/index.m3u8
阅读之声,http://ngcdn014.cnr.cn/live/ylgb/index.m3u8
维语广播,http://ngcdn013.cnr.cn/live/wygb/index.m3u8
香港之声,http://ngcdn008.cnr.cn/live/xgzs/index.m3u8
中国交通广播,http://ngcdn016.cnr.cn/live/gsgljtgb/index.m3u8
中国乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
哈语广播,http://ngcdn025.cnr.cn/live/hygb/index.m3u8
CGTN REDIO,https://sk.cri.cn/am846.m3u8
HITFM,http://cnlive.cnr.cn/hls/HITFM.m3u8
环球资讯广播,http://cnlive.cnr.cn/hls/huanqiuzixunguangbo.m3u8
轻松调频,http://sk.cri.cn/915.m3u8
CRI 南海之声,http://sk.cri.cn/nhzs.m3u8
CRI 轻松调频 FM91.5,http://sk.cri.cn/915.m3u8
CRI 环球资讯广播 FM90.5,http://sk.cri.cn/905.m3u8
英语资讯广播 China Plus Radio,http://cnlive.cnr.cn/hls/yyzxgb.m3u8
CRI 中文环球广播,http://sk.cri.cn/hyhq.m3u8
CRI 海峡飞虹,http://sk.cri.cn/hxfh.m3u8
CRI 客家之声,http://sk.cri.cn/hakka.m3u8
CRI 闽南之音,http://sk.cri.cn/minnan.m3u8
CRI NEWS Plus AM1008,http://sk.cri.cn/am1008.m3u8
